stream_id,time_end,time_recorded,reading_type,phenomena_1,phenomena_2,phenomena_3,phenomena_4
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-25 23:15:00,2022-04-25 23:19:14,metre,63,17,12.66695594,4.333044061
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-25 23:30:00,2022-04-25 23:34:18,metre,61,17,12.43182044,4.568179557
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-25 23:45:00,2022-04-25 23:51:37,metre,60,17,12.3139602,4.686039797
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 0:00:00,2022-04-26 0:04:48,metre,58,18,12.96892807,5.031071928
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 0:15:00,2022-04-26 0:19:57,metre,57,18,12.84664495,5.15335505
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 0:30:00,2022-04-26 0:35:41,metre,55,18,12.60103779,5.398962208
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 0:45:00,2022-04-26 0:49:34,metre,52,19,13.09775832,5.902241676
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 1:15:00,2022-04-26 1:03:48,metre,50,20,13.69934197,6.300658031
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 1:30:00,2022-04-26 1:39:30,metre,50,20,13.69934197,6.300658031
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 1:45:00,2022-04-26 1:51:53,metre,49,20,13.5650784,6.434921595
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 2:00:00,2022-04-26 2:06:19,metre,49,21,14.42057653,6.579423473
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 2:15:00,2022-04-26 2:06:19,metre,50,20,13.69934197,6.300658031
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 2:30:00,2022-04-26 2:35:08,metre,50,20,13.69934197,6.300658031
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 2:45:00,2022-04-26 2:51:17,metre,50,20,13.69934197,6.300658031
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 3:00:00,2022-04-26 3:05:55,metre,50,20,13.69934197,6.300658031
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 3:15:00,2022-04-26 3:19:23,metre,51,20,13.832921,6.167079002
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 3:30:00,2022-04-26 3:49:14,metre,51,20,13.832921,6.167079002
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 3:45:00,2022-04-26 3:49:14,metre,50,20,13.69934197,6.300658031
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 4:00:00,2022-04-26 3:49:14,metre,50,20,13.69934197,6.300658031
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 4:15:00,2022-04-26 4:04:19,metre,50,20,13.69934197,6.300658031
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 4:30:00,2022-04-26 4:36:13,metre,50,21,14.5591138,6.440886204
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 4:45:00,2022-04-26 4:49:56,metre,50,21,14.5591138,6.440886204
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 5:00:00,2022-04-26 5:04:40,metre,50,21,14.5591138,6.440886204
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 5:15:00,2022-04-26 5:19:13,metre,48,21,14.28123612,6.718763883
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 5:30:00,2022-04-26 5:35:44,metre,49,21,14.42057653,6.579423473
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 5:45:00,2022-04-26 5:50:43,metre,49,21,14.42057653,6.579423473
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 6:00:00,2022-04-26 6:05:57,metre,49,21,14.42057653,6.579423473
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 6:15:00,2022-04-26 6:19:03,metre,50,21,14.5591138,6.440886204
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 6:30:00,2022-04-26 6:37:58,metre,50,21,14.5591138,6.440886204
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 6:45:00,2022-04-26 6:50:03,metre,51,21,14.69688868,6.303111323
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 7:00:00,2022-04-26 7:06:00,metre,52,20,13.96585177,6.034148234
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 7:15:00,2022-04-26 7:19:27,metre,52,20,13.96585177,6.034148234
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 7:30:00,2022-04-26 7:35:14,metre,54,20,14.22990456,5.770095444
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 7:45:00,2022-04-26 7:49:36,metre,55,19,13.48106657,5.518933429
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 8:00:00,2022-04-26 8:03:57,metre,55,19,13.48106657,5.518933429
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 8:15:00,2022-04-26 8:19:41,metre,55,19,13.48106657,5.518933429
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 8:30:00,2022-04-26 8:36:09,metre,55,19,13.48106657,5.518933429
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 8:45:00,2022-04-26 8:50:46,metre,57,19,13.73428935,5.265710648
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 9:00:00,2022-04-26 9:04:15,metre,58,19,13.86028482,5.13971518
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 9:15:00,2022-04-26 9:19:04,metre,60,19,14.11116321,4.888836792
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 9:30:00,2022-04-26 9:37:12,metre,60,19,14.11116321,4.888836792
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 10:00:00,2022-04-26 9:49:29,metre,62,19,14.36070471,4.63929529
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 10:15:00,2022-04-26 10:05:12,metre,62,18,13.45509435,4.544905646
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 10:45:00,2022-04-26 10:49:12,metre,64,18,13.69666963,4.303330369
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 11:00:00,2022-04-26 10:49:12,metre,65,18,13.81714231,4.182857692
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 11:15:00,2022-04-26 11:20:07,metre,66,18,13.93742659,4.062573411
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 11:30:00,2022-04-26 11:20:07,metre,66,18,13.93742659,4.062573411
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 11:45:00,2022-04-26 11:52:31,metre,68,18,14.1774906,3.822509397
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 12:00:00,2022-04-26 12:07:15,metre,69,18,14.29729908,3.702700923
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 12:15:00,2022-04-26 12:18:52,metre,70,17,13.48540259,3.514597412
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 12:30:00,2022-04-26 12:35:40,metre,71,17,13.6019303,3.398069695
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 12:45:00,2022-04-26 12:50:54,metre,71,17,13.6019303,3.398069695
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 13:00:00,2022-04-26 13:05:45,metre,72,17,13.718396,3.281603999
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 13:15:00,2022-04-26 13:19:31,metre,74,17,13.9511844,3.048815601
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 13:30:00,2022-04-26 13:35:02,metre,74,17,13.9511844,3.048815601
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 13:45:00,2022-04-26 13:48:30,metre,74,17,13.9511844,3.048815601
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 14:00:00,2022-04-26 13:48:30,metre,74,17,13.9511844,3.048815601
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 14:15:00,2022-04-26 14:20:06,metre,76,17,14.1838497,2.816150298
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 14:30:00,2022-04-26 14:35:52,metre,76,17,14.1838497,2.816150298
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 14:45:00,2022-04-26 14:54:10,metre,77,17,14.30016006,2.699839942
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 15:00:00,2022-04-26 15:06:53,metre,77,17,14.30016006,2.699839942
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 15:15:00,2022-04-26 15:18:36,metre,79,17,14.53278074,2.467219265
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 15:30:00,2022-04-26 15:35:14,metre,79,16,13.57539773,2.424602271
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 15:45:00,2022-04-26 15:50:39,metre,79,16,13.57539773,2.424602271
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 16:00:00,2022-04-26 16:04:14,metre,77,17,14.30016006,2.699839942
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 16:15:00,2022-04-26 16:19:28,metre,76,17,14.1838497,2.816150298
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 16:30:00,2022-04-26 16:33:42,metre,77,17,14.30016006,2.699839942
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 16:45:00,2022-04-26 16:49:20,metre,77,17,14.30016006,2.699839942
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 17:00:00,2022-04-26 17:06:01,metre,77,17,14.30016006,2.699839942
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 17:15:00,2022-04-26 17:20:15,metre,80,17,14.64910787,2.350892128
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 17:30:00,2022-04-26 17:37:21,metre,79,17,14.53278074,2.467219265
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 17:45:00,2022-04-26 17:50:29,metre,80,17,14.64910787,2.350892128
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 18:00:00,2022-04-26 18:03:46,metre,80,17,14.64910787,2.350892128
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 18:15:00,2022-04-26 18:19:16,metre,80,17,14.64910787,2.350892128
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 18:30:00,2022-04-26 18:36:21,metre,80,16,13.6890493,2.310950704
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 18:45:00,2022-04-26 18:51:12,metre,80,16,13.6890493,2.310950704
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 19:00:00,2022-04-26 19:04:21,metre,80,16,13.6890493,2.310950704
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 19:30:00,2022-04-26 19:19:43,metre,79,16,13.57539773,2.424602271
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 19:45:00,2022-04-26 19:49:16,metre,79,16,13.57539773,2.424602271
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 20:00:00,2022-04-26 20:04:17,metre,80,16,13.6890493,2.310950704
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 20:15:00,2022-04-26 20:19:43,metre,80,16,13.6890493,2.310950704
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 20:30:00,2022-04-26 20:35:04,metre,81,16,13.80275795,2.197242047
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 20:45:00,2022-04-26 20:49:15,metre,81,16,13.80275795,2.197242047
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 21:00:00,2022-04-26 21:04:36,metre,81,16,13.80275795,2.197242047
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 21:15:00,2022-04-26 21:19:51,metre,81,16,13.80275795,2.197242047
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 21:30:00,2022-04-26 21:35:46,metre,81,16,13.80275795,2.197242047
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 21:45:00,2022-04-26 21:49:19,metre,81,16,13.80275795,2.197242047
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 22:00:00,2022-04-26 21:49:19,metre,81,16,13.80275795,2.197242047
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 22:15:00,2022-04-26 22:03:50,metre,79,16,13.57539773,2.424602271
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 22:30:00,2022-04-26 22:18:44,metre,78,17,14.41646755,2.583532454
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 22:45:00,2022-04-26 22:49:58,metre,77,17,14.30016006,2.699839942
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 23:00:00,2022-04-26 23:06:58,metre,76,17,14.1838497,2.816150298
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 23:15:00,2022-04-26 23:20:06,metre,74,18,14.89462982,3.105370177
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 23:30:00,2022-04-26 23:34:20,metre,72,18,14.65599064,3.34400936
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-26 23:45:00,2022-04-26 23:48:36,metre,71,18,14.53653642,3.463463582
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-27 0:00:00,2022-04-27 0:05:57,metre,70,18,14.4169767,3.583023298
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-27 0:15:00,2022-04-27 0:18:33,metre,70,19,15.34854788,3.651452118
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-27 0:30:00,2022-04-27 0:37:16,metre,67,19,14.97974078,4.020259223
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-27 0:45:00,2022-04-27 0:50:20,metre,65,19,14.73286147,4.267138529
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-27 1:00:00,2022-04-27 0:50:20,metre,64,19,14.60907162,4.390928381
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-27 1:15:00,2022-04-27 1:19:03,metre,61,20,15.13821972,4.861780282
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-27 1:30:00,2022-04-27 1:34:29,metre,59,21,15.77590506,5.224094939
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-27 1:45:00,2022-04-27 1:50:39,metre,59,21,15.77590506,5.224094939
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-27 2:00:00,2022-04-27 2:05:18,metre,59,21,15.77590506,5.224094939
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-27 2:15:00,2022-04-27 2:19:29,metre,58,21,15.64298534,5.357014659
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-27 2:30:00,2022-04-27 2:33:57,metre,57,21,15.50956466,5.490435335
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-27 2:45:00,2022-04-27 2:49:38,metre,57,21,15.50956466,5.490435335
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-27 3:00:00,2022-04-27 3:04:25,metre,57,21,15.50956466,5.490435335
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-27 3:15:00,2022-04-27 3:19:30,metre,57,21,15.50956466,5.490435335
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-27 3:30:00,2022-04-27 3:35:52,metre,58,21,15.64298534,5.357014659
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-27 3:45:00,2022-04-27 3:49:04,metre,59,21,15.77590506,5.224094939
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-27 4:00:00,2022-04-27 4:03:38,metre,59,20,14.88090549,5.119094513
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-27 4:15:00,2022-04-27 4:19:35,metre,61,20,15.13821972,4.861780282
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-27 4:30:00,2022-04-27 4:35:17,metre,61,20,15.13821972,4.861780282
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-27 4:45:00,2022-04-27 4:50:37,metre,61,20,15.13821972,4.861780282
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-27 5:00:00,2022-04-27 5:04:41,metre,61,20,15.13821972,4.861780282
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-27 5:15:00,2022-04-27 5:04:41,metre,62,20,15.2663113,4.733688696
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-27 5:30:00,2022-04-27 5:34:48,metre,63,19,14.48502541,4.514974592
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-27 5:45:00,2022-04-27 5:34:48,metre,63,19,14.48502541,4.514974592
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-27 6:00:00,2022-04-27 5:49:47,metre,64,19,14.60907162,4.390928381
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-27 6:15:00,2022-04-27 6:06:34,metre,65,19,14.73286147,4.267138529
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-27 6:30:00,2022-04-27 6:19:55,metre,67,19,14.97974078,4.020259223
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-27 6:45:00,2022-04-27 6:49:24,metre,68,19,15.10286278,3.89713722
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-27 7:00:00,2022-04-27 7:04:49,metre,69,18,14.29729908,3.702700923
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-27 7:15:00,2022-04-27 7:19:14,metre,75,18,15.01383724,2.986162757
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-27 7:30:00,2022-04-27 7:35:58,metre,74,18,14.89462982,3.105370177
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-27 7:45:00,2022-04-27 7:50:56,metre,75,18,15.01383724,2.986162757
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-27 8:00:00,2022-04-27 8:08:10,metre,76,17,14.1838497,2.816150298
7cfc2b2d72f3628faf5da01f9f4a4d31ad98348f7c68d27f2deeafeaa733223b,2022-04-27 8:15:00,2022-04-27 8:18:59,metre,78,17,14.41646755,2.583532454
